Sequence_ID	Predicted_Label
QC0223-C.g857	C
QC0223-C.g471	B
QC0223-C.g561	C
QC0223-C.g856	C
QC0223-C.g702	B
QC0223-C.g728	B
QC0223-C.g723	B
QC0223-C.g771	C
QC0223-C.g803	C
QC0223-C.g692	B
QC0223-C.g821	B
QC0223-C.g836	B
QC0223-C.g320	B
QC0223-C.g872	B
QC0223-C.g874	B
QC0223-C.g895	B
QC0227-C.g342	A
QC0227-C.g202	A
QC0227-C.g750	C
QC0227-C.g850	A
QC0227-C.g617	A
QC0227-C.g945	A
QC0227-C.g50	B
QC0227-C.g991	A
QC0227-C.g80	B
QC0227-C.g94	A
QC0227-C.g27	A
QC0227-C.g143	B
QC0227-C.g183	B
QC0227-C.g67	A
QC0227-C.g216	B
QC0227-C.g259	C
QC0227-C.g288	B
QC0227-C.g247	B
QC0227-C.g317	B
QC0227-C.g341	B
QC0227-C.g359	B
QC0227-C.g328	B
QC0227-C.g453	B
QC0227-C.g374	C
QC0227-C.g200	C
QC0227-C.g437	B
QC0227-C.g424	C
QC0227-C.g477	C
QC0227-C.g488	C
QC0227-C.g504	B
QC0227-C.g516	B
QC0227-C.g566	B
QC0227-C.g465	B
QC0227-C.g616	B
QC0227-C.g632	B
QC0227-C.g643	B
QC0227-C.g654	B
QC0227-C.g682	B
QC0227-C.g700	B
QC0227-C.g714	B
QC0227-C.g490	C
QC0227-C.g554	B
QC0227-C.g736	B
QC0227-C.g759	B
QC0227-C.g771	B
QC0227-C.g274	C
QC0227-C.g827	B
QC0227-C.g836	B
QC0227-C.g844	B
QC0227-C.g162	B
QC0227-C.g795	B
QC0227-C.g872	E
PH0289-C.g90	B
PH0289-C.g91	E
PH0289-C.g93	E
PH0289-C.g112	B
PH0290-C.g5	C
PH0290-C.g12	C
PH0290-C.g13	B
PH0290-C.g15	A
PH0290-C.g17	A
PH0290-C.g18	A
PH0290-C.g19	B
PH0290-C.g20	C
PH0290-C.g21	A
PH0290-C.g25	A
PH0290-C.g26	A
PH0290-C.g27	B
PH0290-C.g29	A
PH0290-C.g30	B
PH0290-C.g31	B
PH0290-C.g34	B
PH0290-C.g32	A
PH0290-C.g33	A
PH0290-C.g35	C
PH0290-C.g36	A
PH0290-C.g37	B
PH0290-C.g38	B
PH0290-C.g39	B
PH0290-C.g40	B
PH0290-C.g42	B
PH0290-C.g41	A
PH0290-C.g49	B
PH0290-C.g52	E
PH0290-C.g50	B
PH0290-C.g53	B
PH0290-C.g54	B
PH0290-C.g55	B
PH0290-C.g61	B
PH0290-C.g64	B
PH0290-C.g65	B
PH0290-C.g68	B
PH0290-C.g70	B
PH0290-C.g71	B
PH0290-C.g73	B
PH0290-C.g74	B
PH0290-C.g75	B
PH0290-C.g77	B
PH0290-C.g76	B
PH0290-C.g78	B
PH0290-C.g79	B
PH0290-C.g80	B
PH0290-C.g81	B
PH0290-C.g83	B
PH0290-C.g84	B
PH0290-C.g87	E
PH0290-C.g95	B
PH0290-C.g96	A
PH0290-C.g100	B
PH0290-C.g105	C
PH0290-C.g109	E
PH0291-C.g2	E
PH0291-C.g3	A
PH0291-C.g4	A
PH0291-C.g6	A
PH0291-C.g7	C
PH0291-C.g8	A
PH0291-C.g13	A
PH0291-C.g14	B
PH0291-C.g18	A
PH0291-C.g27	A
PH0291-C.g29	B
PH0291-C.g28	B
PH0291-C.g30	B
PH0291-C.g34	A
PH0291-C.g39	B
PH0291-C.g38	B
PH0291-C.g44	B
PH0291-C.g45	B
PH0291-C.g47	B
PH0291-C.g50	C
PH0291-C.g51	B
PH0291-C.g52	B
PH0291-C.g56	B
PH0291-C.g57	B
PH0291-C.g58	A
PH0291-C.g59	A
PH0291-C.g63	B
PH0291-C.g64	B
PH0291-C.g65	B
PH0291-C.g68	A
PH0291-C.g72	B
PH0291-C.g75	B
PH0291-C.g76	B
PH0291-C.g86	B
PH0292-C.g2	B
PH0292-C.g3	A
PH0292-C.g5	E
PH0292-C.g9	B
PH0292-C.g10	A
PH0292-C.g14	A
PH0292-C.g15	A
QG0270-C.g235	B
QG0270-C.g1564	E
QG0270-C.g282	B
QG0270-C.g287	B
QG0270-C.g607	A
QG0270-C.g179	B
QG0270-C.g295	A
QG0270-C.g310	B
QG0270-C.g859	C
QG0270-C.g837	A
QG0270-C.g733	B
QG0270-C.g289	E
QG0270-C.g1466	B
QG0270-C.g421	B
QG0270-C.g420	B
QG0270-C.g444	B
QG0270-C.g1476	A
QG0270-C.g456	B
QG0270-C.g445	B
QG0270-C.g462	B
QG0271-C.g248	A
QG0271-C.g564	A
QG0271-C.g411	B
QG0271-C.g710	A
QG0271-C.g846	B
QG0271-C.g969	B
QG0271-C.g1086	A
QG0271-C.g1157	B
QG0271-C.g51	B
QG0271-C.g123	A
QG0271-C.g142	B
QG0271-C.g162	B
QG0271-C.g185	B
QG0271-C.g247	E
QG0271-C.g229	B
QG0271-C.g261	A
QG0271-C.g1234	A
QG0271-C.g346	A
QG0271-C.g360	B
QG0271-C.g392	B
QG0271-C.g410	A
QG0271-C.g446	C
QG0271-C.g496	B
QG0271-C.g509	B
QG0271-C.g481	B
QG0271-C.g535	C
QG0271-C.g608	B
QG0271-C.g580	B
QG0271-C.g520	B
QG0271-C.g211	C
QG0271-C.g625	C
QG0271-C.g643	B
QG0271-C.g23	E
QG0271-C.g656	B
QG0271-C.g689	B
QG0271-C.g678	E
QG0271-C.g776	B
QG0271-C.g709	C
QG0271-C.g722	B
QG0271-C.g733	C
QG0271-C.g748	B
QG0271-C.g550	C
QG0271-C.g806	B
QG0271-C.g819	B
QG0271-C.g832	B
QG0271-C.g865	B
QG0271-C.g875	B
QG0271-C.g903	B
QG0271-C.g666	B
QG0271-C.g932	B
QG0271-C.g945	B
QG0271-C.g955	B
QG0271-C.g968	B
QG0271-C.g992	B
QG0271-C.g762	B
QG0271-C.g982	B
QG0271-C.g792	C
QG0271-C.g1014	B
QG0271-C.g1002	B
QG0271-C.g1026	B
QG0271-C.g845	B
QG0271-C.g854	B
QG0271-C.g1091	B
QG0271-C.g1071	B
QG0271-C.g1060	B
QG0271-C.g1101	B
QG0271-C.g1108	B
QG0271-C.g1136	B
QG0271-C.g1115	B
QG0271-C.g1169	B
QG0271-C.g1162	B
QG0271-C.g1201	B
QG0271-C.g1181	B
QG0271-C.g1233	B
QG0271-C.g12	C
QG0271-C.g22	B
QG0271-C.g48	A
QG0271-C.g111	B
QG0273-C.g359	A
QG0273-C.g1003	B
PF0440-C.g83	B
PF0440-C.g81	E
PF0440-C.g82	A
PF0440-C.g87	B
PF0440-C.g47	C
PF0440-C.g320	B
PF0440-C.g93	B
PF0440-C.g98	A
PF0440-C.g313	C
PF0440-C.g792	C
PF0440-C.g112	A
PF0440-C.g317	B
PF0441-CW.g416	A
PF0441-CW.g417	A
PF0441-CW.g134	A
PF0441-CW.g251	E
PF0441-CW.g316	A
PF0441-CW.g335	A
PF0441-CW.g347	C
PF0441-CW.g368	A
PF0441-CW.g97	A
PF0441-CW.g388	A
PF0441-CW.g13	A
PF0441-CW.g59	A
PF0441-CW.g69	A
PF0441-CW.g82	B
PF0441-CW.g132	B
PF0441-CW.g145	C
PF0441-CW.g183	B
PF0441-CW.g196	B
PF0441-CW.g361	C
PF0441-CW.g355	B
PF0441-CW.g217	A
PF0441-CW.g391	A
PF0441-CW.g43	B
PF0441-CW.g241	B
PF0441-CW.g250	B
PF0441-CW.g262	B
PF0441-CW.g276	B
PF0441-CW.g108	C
PF0441-CW.g296	B
PF0441-CW.g302	B
PF0441-CW.g120	C
PF0441-CW.g307	C
PF0441-CW.g317	B
PF0441-CW.g318	B
PF0441-CW.g319	B
PF0441-CW.g325	B
PF0441-CW.g403	A
PF0441-CW.g333	B
PF0441-CW.g334	B
PF0441-CW.g284	B
PF0441-CW.g310	B
PF0441-CW.g338	C
PF0441-CW.g337	B
PF0441-CW.g339	B
PF0441-CW.g340	B
PF0441-CW.g341	B
PF0441-CW.g342	C
PF0441-CW.g343	B
PF0441-CW.g346	B
PF0441-CW.g348	B
PF0441-CW.g351	B
PF0441-CW.g356	B
PF0441-CW.g269	B
PF0441-CW.g31	A
PF0441-CW.g382	C
PF0441-CW.g385	B
PF0441-CW.g30	A
PF0441-CW.g395	B
PF0441-CW.g392	C
PF0441-CW.g406	B
PF0441-CW.g410	B
PF0441-CW.g2	B
PF0441-CW.g285	B
PF0442-C.g158	A
PF0442-C.g670	A
PF0442-C.g410	A
PF0442-C.g728	A
PF0442-C.g688	A
PF0442-C.g35	A
PF0442-C.g86	A
PF0442-C.g101	E
PF0442-C.g116	B
PF0442-C.g175	A
PF0442-C.g186	A
PF0442-C.g155	A
PF0442-C.g198	B
PF0442-C.g222	B
PF0442-C.g210	B
PF0442-C.g263	B
PF0442-C.g285	B
PF0442-C.g301	B
PF0442-C.g286	C
PF0442-C.g343	A
PF0442-C.g365	B
PF0442-C.g388	B
PF0442-C.g398	B
PF0442-C.g409	B
PF0442-C.g72	A
PF0430-C.g59	A
PF0430-C.g179	A
PF0430-C.g834	B
PF0430-C.g798	B
PF0430-C.g69	B
PF0430-C.g719	B
PF0430-C.g66	A
PF0430-C.g71	B
PF0430-C.g825	A
PF0430-C.g77	B
PF0430-C.g78	A
PF0430-C.g596	A
PF0430-C.g79	A
PF0430-C.g80	C
PF0430-C.g839	A
PF0430-C.g81	B
PF0430-C.g96	B
PF0430-C.g150	B
PF0430-C.g216	B
PF0430-C.g100	A
PF0430-C.g109	B
PF0430-C.g619	B
PF0430-C.g114	B
PF0430-C.g113	C
PF0430-C.g115	B
PF0430-C.g447	C
PF0430-C.g119	B
PF0430-C.g121	B
PF0430-C.g44	A
PF0430-C.g122	B
PF0431-C.g373	A
PF0431-C.g403	A
PF0431-C.g419	A
PF0431-C.g146	A
PF0431-C.g453	A
PF0431-C.g436	A
PF0431-C.g471	A
PF0431-C.g484	B
PF0431-C.g14	A
PF0431-C.g33	E
PF0431-C.g62	A
PF0431-C.g106	B
PF0431-C.g119	A
PF0431-C.g131	A
PF0431-C.g143	A
PF0431-C.g158	A
PF0431-C.g171	A
PF0431-C.g95	B
PF0431-C.g184	B
PF0431-C.g212	B
PF0431-C.g224	B
PF0431-C.g274	B
PF0431-C.g286	B
PF0431-C.g276	C
PF0431-C.g307	B
PF0431-C.g322	C
PF0431-C.g372	B
PF0431-C.g361	B
PF0431-C.g368	C
PF0431-C.g388	B
PF0431-C.g395	B
PF0431-C.g391	B
PF0431-C.g397	B
PF0431-C.g396	B
PF0431-C.g412	B
PF0431-C.g298	B
PF0431-C.g399	B
PF0431-C.g398	B
PF0431-C.g402	B
PF0431-C.g275	C
PF0431-C.g405	B
PF0431-C.g404	B
PF0431-C.g415	B
PF0431-C.g416	B
PF0431-C.g414	B
PF0431-C.g422	B
PF0431-C.g423	B
PF0431-C.g420	B
PF0431-C.g421	B
PF0431-C.g145	B
PF0431-C.g432	B
PF0431-C.g435	B
PF0431-C.g437	C
PF0431-C.g260	B
PF0431-C.g465	B
PF0431-C.g248	B
PF0431-C.g468	B
PF0431-C.g236	B
PF0431-C.g473	B
PF0431-C.g474	C
PF0431-C.g462	B
PF0431-C.g475	C
PF0431-C.g380	B
PF0431-C.g408	B
PF0431-C.g9	B
PF0432-C.g41	A
PF0432-C.g559	A
PF0432-C.g586	A
PF0432-C.g604	C
PF0432-C.g625	A
PM0018-C.g377	B
PM0018-C.g961	B
PM0018-C.g971	C
PM0018-C.g726	A
PM0018-C.g1006	B
PM0018-C.g1017	B
PM0018-C.g1195	B
PM0018-C.g62	B
PM0018-C.g1040	A
PM0018-C.g1082	B
PM0018-C.g821	B
PM0018-C.g1060	B
PM0018-C.g1114	B
PM0018-C.g1126	B
PM0018-C.g555	B
PM0018-C.g876	B
PM0018-C.g1150	C
PM0018-C.g1159	A
PM0018-C.g21	B
PM0018-C.g30	B
PM0018-C.g32	B
PM0018-C.g470	B
PM0018-C.g310	B
PM0018-C.g38	A
PM0018-C.g200	A
PM0018-C.g198	A
PM0018-C.g37	B
PM0018-C.g39	B
PM0018-C.g1071	A
PM0018-C.g45	A
PM0018-C.g53	C
PM0019-C.g2375	A
PM0019-C.g309	A
PM0019-C.g448	A
PM0019-C.g569	A
PM0019-C.g531	B
PM0019-C.g159	B
PM0019-C.g709	B
PM0019-C.g1070	B
PM0019-C.g738	B
PM0019-C.g901	B
PM0019-C.g874	A
PM0019-C.g2272	B
PM0019-C.g925	A
PM0019-C.g942	A
PM0019-C.g961	B
PM0019-C.g1008	B
PM0019-C.g984	B
PM0019-C.g1029	B
PM0019-C.g1045	A
PM0019-C.g1146	B
PM0019-C.g1199	A
PM0019-C.g1217	B
PM0019-C.g1234	B
PM0019-C.g1249	A
PM0019-C.g1286	A
PM0019-C.g1303	A
PM0019-C.g1368	A
PM0019-C.g1382	B
PM0019-C.g1895	E
PM0019-C.g1395	B
PM0019-C.g1410	B
PM0019-C.g1424	B
PM0019-C.g1436	B
PM0019-C.g670	C
PM0019-C.g1572	B
PM0019-C.g1584	B
PM0019-C.g1598	B
PM0019-C.g1609	B
PM0019-C.g1695	C
PM0019-C.g1711	B
PM0019-C.g1777	B
PM0019-C.g1766	A
PM0019-C.g1682	B
PM0019-C.g513	B
PM0019-C.g1790	B
PM0019-C.g1801	B
PM0019-C.g1814	B
PM0019-C.g1879	B
PM0019-C.g1892	B
PM0019-C.g1851	B
PM0019-C.g1867	B
PM0019-C.g2032	B
PM0019-C.g1910	B
PM0019-C.g1921	B
PM0019-C.g1948	B
PM0019-C.g1963	B
PM0019-C.g1974	B
PM0019-C.g1989	B
PM0019-C.g2003	B
PM0019-C.g2018	B
PM0019-C.g2066	B
PM0019-C.g2077	B
PM0019-C.g2088	B
PM0019-C.g2100	B
PM0019-C.g2114	B
PM0019-C.g1933	B
PM0019-C.g2126	B
PM0019-C.g2163	B
PM0019-C.g2152	A
PH0644-C.g48	C
PH0644-C.g69	A
PH0644-C.g89	A
PH0644-C.g132	B
PH0644-C.g148	B
PH0644-C.g168	E
PH0644-C.g202	B
PH0644-C.g217	B
PH0644-C.g245	A
PH0644-C.g257	B
PH0644-C.g268	B
PH0644-C.g283	A
PH0644-C.g111	A
PH0644-C.g331	B
PH0644-C.g343	B
PH0644-C.g357	A
PH0644-C.g389	C
PH0644-C.g402	B
PH0644-C.g583	C
PH0644-C.g448	B
PH0644-C.g464	C
PH0644-C.g480	C
PH0644-C.g521	C
PH0644-C.g532	B
PH0644-C.g538	A
PH0644-C.g547	C
PH0644-C.g556	C
PH0644-C.g581	C
PH0644-C.g592	B
PH0644-C.g598	C
PH0644-C.g611	B
PH0644-C.g615	B
PH0644-C.g628	B
PH0644-C.g619	B
PH0644-C.g625	B
PH0644-C.g631	C
PH0644-C.g632	B
PH0644-C.g635	B
PH0644-C.g636	B
PH0644-C.g639	C
PH0644-C.g640	B
PH0644-C.g606	B
PH0644-C.g651	B
PH0644-C.g708	C
PH0644-C.g736	B
PH0644-C.g1	B
PH0644-C.g23	B
PH0645-C.g831	A
PH0645-C.g1442	A
PH0645-C.g1578	A
PH0645-C.g1148	A
PH0645-C.g383	B
PH0645-C.g469	B
PH0645-C.g538	A
PH0645-C.g560	A
PH0645-C.g645	B
PH0645-C.g680	B
PH0645-C.g661	B
PH0645-C.g726	A
PH0645-C.g790	B
PH0645-C.g829	B
PH0645-C.g810	B
PH0645-C.g846	A
PH0645-C.g909	B
PH0645-C.g924	A
PH0645-C.g955	B
PH0645-C.g986	C
PH0645-C.g1075	A
PH0645-C.g1101	A
PH0645-C.g1160	C
PH0645-C.g1025	B
PH0645-C.g1118	B
PH0645-C.g1329	B
PH0645-C.g1373	A
PH0645-C.g1402	B
PH0645-C.g1414	B
PH0645-C.g1428	B
PH0645-C.g1251	B
PH0645-C.g1441	B
PH0645-C.g1458	B
PH0645-C.g1472	C
PH0645-C.g1498	C
PH0645-C.g299	A
PH0645-C.g1318	B
PH0645-C.g1524	A
PH0645-C.g1507	B
PH0645-C.g1551	B
PH0645-C.g1577	B
PH0645-C.g1592	A
PH0645-C.g1616	B
PH0645-C.g1285	B
PH0645-C.g1691	B
PH0645-C.g1736	B
PH0645-C.g1680	B
PH0645-C.g1722	B
PH0645-C.g1174	B
PH0645-C.g1772	B
PH0645-C.g1059	A
PH0645-C.g1781	B
PH0645-C.g7	B
PV0197-C.g121	C
PV0202-C.g8	C
PV0202-C.g9	E
PV0202-C.g11	A
PV0202-C.g17	A
PV0202-C.g18	A
PV0202-C.g19	B
PV0202-C.g20	A
PV0202-C.g24	A
PV0202-C.g31	A
PV0202-C.g32	B
PV0202-C.g33	C
PV0202-C.g35	B
PV0202-C.g36	B
PV0202-C.g45	B
PV0202-C.g46	C
PV0202-C.g48	B
PV0202-C.g49	B
PV0202-C.g50	A
PV0202-C.g47	A
PV0202-C.g51	A
PV0202-C.g52	A
PV0202-C.g53	B
PV0202-C.g54	B
PV0202-C.g55	B
PV0202-C.g57	C
PV0202-C.g56	B
PV0202-C.g58	B
PV0202-C.g63	A
PV0202-C.g64	B
PV0202-C.g66	B
PV0202-C.g67	B
PV0202-C.g68	B
PV0202-C.g69	B
PV0202-C.g70	B
PV0202-C.g73	C
PV0202-C.g74	B
PV0202-C.g77	B
PV0202-C.g75	B
PV0202-C.g76	B
PV0202-C.g78	B
PV0202-C.g79	B
PV0202-C.g80	B
PV0202-C.g83	B
PV0202-C.g85	B
PV0202-C.g86	B
PV0202-C.g87	B
PV0202-C.g91	C
PV0202-C.g95	B
PV0202-C.g103	A
PV0202-C.g117	B
PV0202-C.g123	B
PV0202-C.g121	A
PV0202-C.g122	C
PV0202-C.g126	A
PV0202-C.g143	A
PV0202-C.g144	B
PV0204-C.g5	A
PV0204-C.g4	B
PV0204-C.g11	B
PV0204-C.g14	A
PV0204-C.g15	B
PV0204-C.g16	B
PV0204-C.g17	B
PV0204-C.g18	B
PV0204-C.g19	B
PV0204-C.g20	B
PV0204-C.g21	B
PV0204-C.g22	B
PV0204-C.g24	A
PV0204-C.g29	B
PV0204-C.g32	B
PV0204-C.g34	B
PV0204-C.g33	B
PV0204-C.g35	B
PV0204-C.g36	C
PV0204-C.g37	B
PV0204-C.g40	B
PV0204-C.g42	B
PV0204-C.g46	B
PV0204-C.g45	A
PV0204-C.g48	B
PV0204-C.g49	B
PV0204-C.g54	A
PV0204-C.g53	B
PV0204-C.g52	B
PV0204-C.g56	B
PV0204-C.g55	B
PV0204-C.g58	A
PV0204-C.g60	A
PV0204-C.g61	B
PV0204-C.g59	A
PV0204-C.g66	B
PV0204-C.g65	A
PV0204-C.g68	C
PV0204-C.g67	C
PV0204-C.g69	A
PV0204-C.g70	A
PV0204-C.g71	A
PV0204-C.g76	C
PH0172-C.g432	B
PH0172-C.g435	B
PH0172-C.g213	A
PH0172-C.g436	B
PH0172-C.g439	B
PH0172-C.g449	B
PH0172-C.g450	B
PH0172-C.g451	B
PH0172-C.g452	B
PH0172-C.g510	B
PH0172-C.g184	A
PH0172-C.g478	B
PH0172-C.g183	A
PH0172-C.g496	B
PH0172-C.g500	B
PH0172-C.g413	E
PH0172-C.g11	B
PH0172-C.g10	B
PH0172-C.g419	B
PH0172-C.g212	A
PH0172-C.g492	B
PH0173-C.g125	C
PH0173-C.g354	A
PH0173-C.g396	C
PH0173-C.g14	B
PH0173-C.g26	B
PH0173-C.g37	A
PH0173-C.g50	B
PH0173-C.g88	A
PH0173-C.g98	E
PH0173-C.g121	B
PH0173-C.g136	A
PH0173-C.g150	C
PH0173-C.g169	B
PH0173-C.g160	B
PH0173-C.g181	B
PH0173-C.g189	B
PH0173-C.g196	A
PH0173-C.g215	B
PH0173-C.g225	B
PH0173-C.g246	C
PH0173-C.g63	C
PH0173-C.g255	B
PH0173-C.g273	C
PH0173-C.g277	B
PH0173-C.g282	B
PH0173-C.g287	B
PH0173-C.g389	C
PH0173-C.g295	C
PH0173-C.g298	C
PH0173-C.g299	B
PH0173-C.g300	C
PH0173-C.g308	B
PH0173-C.g305	B
PH0173-C.g314	B
PH0173-C.g319	B
PH0173-C.g318	B
PH0173-C.g320	B
PH0173-C.g321	B
PH0173-C.g322	B
PH0173-C.g323	B
PH0173-C.g335	B
PH0173-C.g351	B
PH0173-C.g361	B
PH0173-C.g366	B
PH0173-C.g369	A
PH0173-C.g397	B
PH0173-C.g405	B
PH0191-C.g394	A
PH0191-C.g436	A
PH0191-C.g449	A
PH0191-C.g35	B
PH0191-C.g67	C
PH0191-C.g273	B
PH0191-C.g90	B
PH0191-C.g101	B
PH0191-C.g129	A
PH0191-C.g265	B
PH0191-C.g170	B
PH0191-C.g266	B
PH0191-C.g212	B
PH0191-C.g78	C
PH0191-C.g236	B
PH0191-C.g256	B
PH0191-C.g184	A
PH0191-C.g282	C
PH0191-C.g291	C
PH0191-C.g297	E
PH0191-C.g301	B
PH0191-C.g316	B
PH0191-C.g307	B
PH0191-C.g344	B
PH0191-C.g347	B
PH0191-C.g352	B
PH0191-C.g353	B
PH0191-C.g354	B
PH0191-C.g355	B
PH0191-C.g371	C
PH0191-C.g369	B
PH0191-C.g370	B
PF0476-C.g810	B
PF0476-C.g256	A
PF0476-C.g825	B
PF0476-C.g830	B
PF0476-C.g779	A
PF0476-C.g821	B
PF0476-C.g849	B
PF0476-C.g841	B
PF0476-C.g857	B
PF0476-C.g880	E
PF0476-C.g884	B
PF0476-C.g746	A
PF0476-C.g1817	B
PF0476-C.g910	B
PF0476-C.g901	B
PF0476-C.g931	C
PF0476-C.g930	B
PF0476-C.g738	B
PF0476-C.g936	B
PF0476-C.g947	A
PF0476-C.g954	B
PF0476-C.g979	B
PF0476-C.g665	B
PF0476-C.g984	B
PF0476-C.g642	B
PF0476-C.g818	B
PF0476-C.g934	B
PF0476-C.g718	B
PF0476-C.g1001	B
PF0476-C.g1015	B
PF0476-C.g1029	E
PF0476-C.g169	B
PF0476-C.g966	C
PF0476-C.g1036	B
PF0476-C.g1062	B
PF0477-C.g862	A
PF0477-C.g1161	A
PF0477-C.g1221	A
PF0477-C.g56	A
PF0477-C.g72	A
PF0477-C.g240	C
PF0477-C.g202	A
PF0477-C.g217	A
PF0477-C.g269	A
PF0477-C.g321	A
PF0477-C.g336	A
PF0477-C.g373	A
PF0477-C.g155	B
PF0477-C.g407	B
PF0477-C.g1086	E
PF0477-C.g466	A
PF0477-C.g481	B
PF0477-C.g287	A
PF0477-C.g506	B
PF0477-C.g521	B
PF0477-C.g537	A
PF0477-C.g565	B
PF0477-C.g583	B
PF0477-C.g451	A
PF0477-C.g599	B
PF0477-C.g612	B
PF0477-C.g624	A
PF0477-C.g692	B
PF0477-C.g709	B
PF0477-C.g680	A
PF0477-C.g723	C
PF0477-C.g770	A
PF0477-C.g781	A
PF0477-C.g493	A
PF0477-C.g793	B
PF0477-C.g304	B
PF0477-C.g804	A
PF0477-C.g816	B
PF0477-C.g861	C
PF0477-C.g873	B
PF0477-C.g668	C
PF0477-C.g883	C
PF0477-C.g896	B
PF0477-C.g909	C
PF0477-C.g920	B
PF0477-C.g432	B
PF0477-C.g933	B
PF0477-C.g391	A
PF0477-C.g953	B
PF0477-C.g434	B
PF0477-C.g964	C
PF0477-C.g1018	C
PF0477-C.g1008	C
PF0477-C.g997	B
PF0477-C.g1091	A
PF0477-C.g584	C
PF0477-C.g1038	B
PF0477-C.g1047	B
PF0477-C.g1075	B
PF0477-C.g1098	B
PF0477-C.g1116	B
PF0477-C.g1124	B
PF0477-C.g1131	B
PF0477-C.g1146	C
PF0477-C.g1152	B
PF0193-C.g117	B
PF0193-C.g244	B
PF0193-C.g428	B
PF0193-C.g299	A
PF0193-C.g312	B
PF0193-C.g335	B
PF0193-C.g354	B
PF0193-C.g362	B
PF0193-C.g513	B
PF0193-C.g393	C
PF0193-C.g406	B
PF0193-C.g411	B
PF0193-C.g431	B
PF0193-C.g436	B
PF0193-C.g437	B
PF0193-C.g440	B
PF0193-C.g160	A
PF0193-C.g450	B
PF0193-C.g451	C
PF0193-C.g454	B
PF0193-C.g462	A
PF0193-C.g464	B
PF0193-C.g449	C
PF0193-C.g461	C
PF0193-C.g370	C
PF0193-C.g481	B
PF0193-C.g484	B
PF0193-C.g494	A
PF0193-C.g503	A
PF0193-C.g505	A
PF0193-C.g504	B
PF0193-C.g506	A
PF0193-C.g324	C
PF0193-C.g475	B
PF0193-C.g511	B
PF0193-C.g518	B
PF0193-C.g489	B
PF0193-C.g158	B
PF0193-C.g258	B
PF0193-C.g93	A
PF0193-C.g289	B
PF0193-C.g523	B
PF0193-C.g257	A
PF0193-C.g524	B
PF0195-C.g300	C
PF0195-C.g62	C
PF0195-C.g23	A
PF0195-C.g99	B
PF0195-C.g113	B
PF0195-C.g156	B
PF0195-C.g174	B
PF0195-C.g184	A
PF0195-C.g213	A
PF0195-C.g226	A
PF0195-C.g238	B
PF0195-C.g252	C
PF0195-C.g637	C
PF0195-C.g262	B
PF0195-C.g350	C
PF0195-C.g175	A
PF0195-C.g421	B
PF0195-C.g315	A
PF0195-C.g285	B
PF0195-C.g338	A
PF0195-C.g531	A
PF0195-C.g375	B
PF0195-C.g386	B
PF0195-C.g395	A
PF0195-C.g444	B
PF0195-C.g464	C
PF0195-C.g453	B
PF0195-C.g481	B
PF0195-C.g491	B
PF0195-C.g501	B
PF0195-C.g506	B
PF0195-C.g326	C
PF0195-C.g434	C
PF0195-C.g525	B
PF0195-C.g537	C
PF0195-C.g543	C
PF0195-C.g549	A
PF0195-C.g556	C
PF0195-C.g560	C
PF0195-C.g566	B
PF0195-C.g571	B
PF0195-C.g577	B
PF0195-C.g582	A
PF0195-C.g297	B
PF0195-C.g601	B
PF0195-C.g583	B
PF0195-C.g584	B
PF0195-C.g591	B
PF0195-C.g274	C
PF0195-C.g592	B
PF0195-C.g596	B
PF0195-C.g651	E
PF0195-C.g141	A
PF0195-C.g604	B
PF0195-C.g603	B
PF0195-C.g606	B
PF0238-C.g442	B
PF0238-C.g448	B
PF0238-C.g445	B
PF0238-C.g450	B
PF0238-C.g451	B
PF0238-C.g143	B
PF0238-C.g464	C
PF0238-C.g145	B
PF0238-C.g146	B
PF0238-C.g478	C
PF0238-C.g491	C
PF0238-C.g410	B
PF0238-C.g518	B
PF0238-C.g519	C
PF0238-C.g4	B
PF0238-C.g3	B
PF0238-C.g5	B
PF0238-C.g9	B
PF0238-C.g10	C
PF0238-C.g11	B
PF0239-C.g400	A
PF0239-C.g382	A
PF0239-C.g444	A
PF0239-C.g39	A
PF0239-C.g51	A
PF0239-C.g64	A
PF0239-C.g467	A
PF0239-C.g74	A
PF0239-C.g84	B
PF0239-C.g145	C
PF0239-C.g115	C
PF0239-C.g272	B
PF0239-C.g141	A
PF0239-C.g159	E
PF0239-C.g173	B
PF0239-C.g273	B
PF0239-C.g196	B
PF0239-C.g209	A
PF0239-C.g261	B
PF0239-C.g293	B
PF0239-C.g286	B
PF0239-C.g185	A
PF0239-C.g324	B
PF0239-C.g332	C
PF0239-C.g336	C
PF0239-C.g347	B
PF0239-C.g310	B
PF0239-C.g360	C
PF0239-C.g361	B
PF0239-C.g363	C
PF0239-C.g362	B
PF0239-C.g364	B
PF0239-C.g371	B
PF0239-C.g365	B
PF0239-C.g366	B
PF0239-C.g372	B
PF0239-C.g374	B
PF0239-C.g373	C
PF0239-C.g375	B
PF0239-C.g388	B
PF0239-C.g423	B
PF0239-C.g376	B
PF0239-C.g424	B
PF0239-C.g377	B
PF0239-C.g378	B
PF0239-C.g379	B
PF0239-C.g384	B
PF0239-C.g385	B
PF0239-C.g383	C
PF0239-C.g386	B
PF0239-C.g389	B
PF0239-C.g390	B
PF0239-C.g391	B
PF0239-C.g401	C
PF0239-C.g436	C
PF0239-C.g142	B
PF0239-C.g439	B
PF0239-C.g440	B
PF0239-C.g450	C
PF0239-C.g451	B
