Sequence_ID	Predicted_Label
PM0024-C.g444	A
PM0024-C.g420	B
PM0024-C.g431	A
PM0024-C.g833	B
PM0024-C.g1022	B
PM0024-C.g27	B
PM0024-C.g845	C
PM0024-C.g456	B
PM0024-C.g275	B
PM0024-C.g468	B
PM0024-C.g1015	B
PM0024-C.g674	A
PM0024-C.g10	B
PM0024-C.g5	B
PM0024-C.g495	B
PM0024-C.g332	C
PM0024-C.g484	B
PM0024-C.g507	B
PM0024-C.g347	A
PM0024-C.g519	B
PM0024-C.g57	C
PM0024-C.g542	B
PM0024-C.g553	B
PM0024-C.g530	B
PM0024-C.g576	B
PM0024-C.g587	B
PM0024-C.g564	B
PM0024-C.g604	B
PM0024-C.g615	B
PM0024-C.g8	B
PM0024-C.g639	B
PM0024-C.g21	A
PM0024-C.g662	C
PM0024-C.g650	B
PM0024-C.g1016	A
PM0024-C.g91	B
PM0024-C.g9	A
PM0024-C.g293	B
QG0196-C.g927	B
QG0196-C.g904	B
QG0196-C.g941	B
QG0196-C.g754	B
QG0196-C.g1002	B
QG0196-C.g1027	B
QG0196-C.g989	B
QG0196-C.g1016	B
QG0196-C.g735	B
QG0196-C.g1052	B
QG0196-C.g1061	B
QG0196-C.g877	B
QG0196-C.g325	C
QG0196-C.g473	C
QG0196-C.g1079	B
QG0196-C.g892	B
QG0196-C.g1191	A
QG0196-C.g724	C
QG0196-C.g1226	B
QG0196-C.g75	A
QG0196-C.g966	C
QG0196-C.g665	E
QG0196-C.g770	C
QG0196-C.g1126	B
QG0196-C.g1250	B
QG0196-C.g502	C
QG0196-C.g1292	B
QG0196-C.g60	B
QG0196-C.g559	B
QG0196-C.g783	B
QG0196-C.g353	B
QG0196-C.g97	B
QG0196-C.g952	B
QG0196-C.g134	A
QG0196-C.g142	A
QG0196-C.g156	A
QG0196-C.g354	B
QG0196-C.g1266	C
QG0196-C.g173	B
QG0196-C.g1071	B
QG0200-C.g567	A
QG0200-C.g707	A
QG0200-C.g33	A
QG0200-C.g14	A
QG0200-C.g729	A
QG0200-C.g54	B
QG0200-C.g103	E
QG0200-C.g133	A
QG0200-C.g83	A
QG0200-C.g148	A
QG0200-C.g118	A
QG0200-C.g163	A
QG0200-C.g186	B
QG0200-C.g197	C
QG0200-C.g213	B
QG0200-C.g795	C
QG0200-C.g242	B
QG0200-C.g254	A
QG0200-C.g265	B
QG0200-C.g297	B
QG0200-C.g334	B
QG0200-C.g348	B
QG0200-C.g361	B
QG0200-C.g371	B
QG0200-C.g71	A
QG0200-C.g385	B
QG0200-C.g400	B
QG0200-C.g415	B
QG0200-C.g428	B
QG0200-C.g440	B
QG0200-C.g472	C
QG0200-C.g483	C
QG0200-C.g505	B
QG0200-C.g523	B
QG0200-C.g545	B
QG0200-C.g557	B
QG0200-C.g565	B
QG0200-C.g535	B
QG0200-C.g632	C
QG0200-C.g596	B
QG0200-C.g603	B
QG0200-C.g612	B
QG0200-C.g616	B
QG0200-C.g641	C
QG0200-C.g648	B
QG0200-C.g682	B
QG0200-C.g704	E
QG0200-C.g694	B
QG0200-C.g705	B
QG0200-C.g699	B
QG0200-C.g586	B
QG0200-C.g623	B
QG0200-C.g709	B
QG0200-C.g712	B
QG0200-C.g754	E
QG0200-C.g785	B
QG0200-C.g1	B
QG0200-C.g4	A
QG0200-C.g2	B
QG0200-C.g3	B
SenT085.10.g194	A
SenT085.10.g77	C
SenT085.10.g913	B
SenT085.10.g921	B
SenT085.10.g435	A
SenT085.10.g939	E
SenT085.10.g396	A
SenT085.10.g949	A
SenT085.10.g565	A
SenT085.10.g799	B
SenT085.10.g889	B
SenV092.05.g251	A
SenV092.05.g137	A
SenV092.05.g366	B
SenV092.05.g384	A
SenV092.05.g397	A
SenV092.05.g334	A
SenV092.05.g414	B
SenV092.05.g427	A
SenV092.05.g28	A
SenV092.05.g55	B
SenV092.05.g41	E
SenV092.05.g69	B
SenV092.05.g81	B
SenV092.05.g96	B
SenV092.05.g109	B
SenV092.05.g441	A
SenV092.05.g13	C
SenV092.05.g121	B
SenV092.05.g135	A
SenV092.05.g161	B
SenV092.05.g173	C
SenV092.05.g186	C
SenV092.05.g206	B
SenV092.05.g227	B
SenV092.05.g240	C
SenV092.05.g250	C
SenV092.05.g260	C
SenV092.05.g267	B
SenV092.05.g195	B
SenV092.05.g277	C
SenV092.05.g215	C
SenV092.05.g293	B
SenV092.05.g285	B
SenV092.05.g302	B
SenV092.05.g309	B
SenV092.05.g323	B
SenV092.05.g333	B
SenV092.05.g336	B
SenV092.05.g317	C
SenV092.05.g341	B
SenV092.05.g349	B
SenV092.05.g352	B
SenV092.05.g357	B
SenV092.05.g355	B
SenV092.05.g361	B
SenV092.05.g364	B
SenV092.05.g365	B
SenV092.05.g367	B
SenV092.05.g346	B
SenV092.05.g369	B
SenV092.05.g368	B
SenV092.05.g374	B
SenV092.05.g377	A
SenV092.05.g149	B
SenV092.05.g387	A
SenV092.05.g388	A
SenV092.05.g383	A
SenV092.05.g389	B
SenV092.05.g396	B
SenV092.05.g405	B
SenT092.08.g2190	E
SenT092.08.g1310	A
SenT092.08.g402	B
SenT092.08.g772	C
SenT092.08.g1524	A
SenT092.08.g1888	B
SenT092.08.g865	B
SenT092.08.g883	B
SenT092.08.g907	B
SenT092.08.g1856	B
SenT092.08.g997	C
SenT092.08.g975	B
SenT092.08.g1043	B
SenT092.08.g826	A
SenT092.08.g1013	B
SenT092.08.g1110	B
SenT092.08.g1135	B
SenT092.08.g1153	B
SenT092.08.g1245	B
SenT092.08.g1306	B
SenT092.08.g1029	B
SenT092.08.g553	B
SenT092.08.g137	B
SenT092.08.g1335	B
SenT092.08.g2059	B
SenT092.08.g958	B
SenT092.08.g2060	B
SenT092.08.g1487	B
SenT092.08.g574	B
PF0113-C.g267	A
PF0113-C.g492	B
PF0113-C.g139	A
PF0113-C.g574	A
PF0113-C.g590	C
PF0113-C.g608	B
PF0113-C.g622	B
PF0113-C.g16	B
PF0113-C.g27	B
PF0113-C.g43	B
PF0113-C.g58	A
PF0113-C.g77	B
PF0113-C.g101	A
PF0113-C.g90	B
PF0113-C.g114	A
PF0113-C.g126	A
PF0113-C.g138	C
PF0113-C.g163	A
PF0113-C.g201	B
PF0113-C.g214	B
PF0113-C.g242	B
PF0113-C.g225	A
PF0113-C.g266	C
PF0113-C.g293	B
PF0113-C.g304	B
PF0113-C.g340	C
PF0113-C.g351	C
PF0113-C.g318	B
PF0113-C.g328	B
PF0113-C.g372	C
PF0113-C.g361	A
PF0113-C.g386	C
PF0113-C.g401	B
PF0113-C.g409	B
PF0113-C.g418	B
PF0113-C.g427	B
PF0113-C.g465	B
PF0113-C.g477	B
PF0113-C.g604	C
PF0113-C.g491	B
PF0113-C.g503	B
PF0113-C.g512	B
PF0113-C.g520	B
PF0113-C.g528	B
PF0113-C.g534	B
PF0113-C.g541	B
PF0113-C.g548	B
PF0113-C.g549	B
PF0113-C.g550	B
PF0113-C.g557	B
PF0113-C.g551	B
PF0113-C.g558	B
PF0113-C.g563	B
PF0113-C.g564	B
PF0113-C.g571	B
PF0113-C.g570	B
PF0113-C.g572	B
PF0113-C.g573	B
PF0113-C.g575	B
PF0113-C.g576	B
PF0113-C.g577	B
PF0113-C.g578	B
PF0113-C.g581	B
PF0113-C.g589	A
PF0113-C.g591	B
PF0113-C.g454	B
PF0113-C.g605	B
PF0113-C.g606	B
PF0113-C.g609	A
PF0113-C.g610	B
PF0113-C.g611	B
PF0113-C.g613	C
PF0113-C.g612	E
PF0113-C.g619	B
PF0113-C.g620	C
PF0113-C.g1	B
PF0113-C.g6	B
PF0113-C.g13	B
PF0113-C.g17	B
PF0113-C.g15	B
PF0113-C.g18	B
PF0113-C.g22	A
PF0113-C.g26	C
PF0119-C.g409	A
PF0119-C.g549	A
PF0119-C.g692	A
PF0119-C.g823	A
PF0119-C.g955	A
PF0119-C.g1135	B
PF0119-C.g23	A
PF0119-C.g1170	B
PF0119-C.g43	A
PF0119-C.g84	B
PF0119-C.g98	C
PF0119-C.g121	B
PF0119-C.g211	B
PF0119-C.g191	B
PF0119-C.g1048	A
PF0119-C.g225	C
PF0119-C.g298	C
PD0496-C.g721	B
PD0496-C.g748	C
PD0496-C.g759	B
PD0496-C.g784	B
PD0496-C.g767	B
PD0496-C.g810	C
PD0496-C.g824	C
PD0496-C.g789	B
PD0496-C.g826	B
PD0496-C.g827	B
PD0496-C.g877	B
PD0496-C.g828	B
PD0496-C.g831	B
PD0496-C.g833	B
PD0496-C.g834	B
PD0496-C.g773	B
PD0496-C.g876	B
PD0496-C.g847	B
PD0496-C.g848	B
PD0496-C.g832	B
PD0496-C.g851	B
PD0496-C.g858	B
PD0496-C.g859	B
PD0496-C.g860	B
PD0496-C.g861	B
PD0496-C.g862	B
PD0496-C.g728	B
PD0496-C.g896	B
PD0496-C.g220	C
PD0496-C.g62	B
PD0496-C.g72	B
PD0496-C.g74	B
PD0497-C.g858	A
PD0497-C.g261	E
PD0497-C.g134	A
PD0497-C.g402	B
PD0497-C.g214	A
PD0497-C.g286	A
PD0497-C.g300	B
PD0497-C.g400	B
PD0497-C.g87	A
PD0497-C.g315	A
PD0497-C.g233	C
PD0497-C.g340	A
PD0497-C.g369	B
PD0497-C.g386	B
PD0497-C.g401	B
PD0497-C.g419	B
PD0497-C.g774	C
PD0497-C.g501	A
PD0497-C.g516	B
PD0497-C.g531	B
PD0497-C.g544	B
PD0497-C.g556	B
PD0497-C.g773	C
PD0497-C.g569	B
PD0497-C.g577	A
PD0497-C.g588	B
PD0497-C.g632	B
PD0497-C.g640	B
PD0497-C.g653	B
PD0497-C.g659	B
PD0497-C.g689	C
PD0497-C.g707	C
PD0497-C.g712	B
PD0497-C.g726	B
PD0497-C.g735	B
PD0497-C.g732	B
PD0497-C.g747	B
PD0497-C.g744	B
PD0497-C.g752	B
PD0497-C.g765	C
PD0497-C.g489	B
PD0497-C.g670	A
PD0497-C.g772	B
PD0497-C.g768	B
PD0497-C.g770	B
PD0497-C.g769	B
PD0497-C.g775	B
PD0497-C.g776	B
PD0497-C.g777	B
PD0497-C.g621	B
PD0497-C.g778	B
PD0497-C.g836	B
PD0497-C.g839	C
PD0497-C.g844	B
PD0497-C.g845	A
PD0497-C.g16	A
PD0497-C.g17	C
PD0497-C.g45	C
PD0497-C.g50	B
PD0497-C.g840	B
PD0497-C.g60	B
PD0497-C.g65	C
PD0497-C.g83	B
PD0497-C.g71	C
PD0497-C.g122	C
PD0497-C.g123	B
PD0500-C.g170	E
PD0500-C.g609	A
PH0560-C.g581	C
PH0560-C.g582	B
PH0560-C.g583	C
PH0560-C.g591	B
PH0560-C.g595	B
PH0560-C.g563	C
PH0560-C.g597	C
PH0560-C.g598	B
PH0560-C.g599	B
PH0560-C.g596	B
PH0560-C.g605	B
PH0560-C.g614	B
PH0560-C.g587	B
PH0560-C.g11	A
PH0560-C.g14	C
PH0560-C.g15	B
PH0560-C.g20	B
PH0560-C.g21	B
PH0560-C.g65	B
PH0578-C.g316	A
PH0578-C.g178	A
PH0578-C.g444	A
PH0578-C.g568	A
PH0578-C.g673	E
PH0578-C.g769	B
PH0578-C.g869	B
PH0578-C.g887	B
PH0578-C.g73	B
PH0578-C.g37	B
PH0578-C.g52	B
PH0578-C.g86	B
PH0578-C.g103	B
PH0578-C.g122	B
PH0578-C.g140	B
PH0578-C.g177	C
PH0578-C.g160	A
PH0578-C.g206	B
PH0578-C.g191	A
PH0578-C.g220	A
PH0578-C.g827	C
PH0578-C.g234	A
PH0578-C.g248	A
PH0578-C.g276	C
PH0578-C.g263	B
PH0578-C.g289	B
PH0578-C.g302	C
PH0578-C.g17	B
PH0578-C.g314	B
PH0578-C.g331	B
PH0578-C.g357	B
PH0578-C.g373	B
PH0578-C.g385	C
PH0578-C.g396	C
PH0578-C.g406	B
PH0578-C.g416	B
PH0578-C.g428	B
PH0578-C.g443	B
PH0578-C.g455	B
PH0578-C.g464	C
PH0578-C.g476	B
PH0578-C.g486	B
PH0578-C.g499	B
PH0578-C.g512	B
PH0578-C.g529	B
PH0578-C.g540	B
PH0578-C.g553	B
PH0578-C.g578	B
PH0578-C.g589	B
PH0578-C.g597	B
PH0578-C.g605	B
PH0578-C.g613	B
PH0578-C.g625	B
PH0578-C.g634	C
PH0578-C.g774	C
PH0578-C.g791	C
PH0578-C.g826	C
PH0578-C.g863	B
PH0578-C.g5	A
PH0585-C.g678	A
PH0585-C.g813	A
PH0585-C.g34	A
PH0585-C.g58	A
PH0585-C.g770	B
PH0585-C.g75	A
PH0585-C.g142	A
PH0585-C.g158	A
PH0585-C.g170	A
PH0585-C.g184	E
PH0585-C.g237	A
PH0585-C.g128	B
PH0585-C.g267	A
PH0585-C.g305	B
PH0585-C.g171	A
PH0585-C.g278	B
PH0585-C.g292	B
PH0585-C.g341	B
PH0585-C.g370	B
PH0585-C.g454	C
PH0585-C.g486	C
PH0585-C.g498	C
PD0554-C.g121	B
PD0554-C.g198	B
PD0554-C.g669	B
PD0554-C.g1114	B
PD0555-C.g635	A
PD0555-C.g661	A
PD0555-C.g45	A
PD0555-C.g456	C
PD0555-C.g112	A
PD0555-C.g144	A
PD0555-C.g131	B
PD0555-C.g176	A
PD0555-C.g188	E
PD0555-C.g208	B
PD0555-C.g222	A
PD0555-C.g161	A
PD0555-C.g266	B
PD0555-C.g286	B
PD0555-C.g310	B
PD0555-C.g567	C
PD0555-C.g326	B
PD0555-C.g353	B
PD0555-C.g365	B
PD0555-C.g377	B
PD0555-C.g610	C
PD0555-C.g431	B
PD0555-C.g444	B
PD0555-C.g470	C
PD0555-C.g483	B
PD0555-C.g337	C
PD0555-C.g525	A
PD0555-C.g27	C
PD0555-C.g513	B
PD0555-C.g536	B
PD0555-C.g546	B
PD0555-C.g493	B
PD0555-C.g560	B
PD0555-C.g566	B
PD0555-C.g573	B
PD0555-C.g578	B
PD0555-C.g581	B
PD0555-C.g585	B
PD0555-C.g588	B
PD0555-C.g594	A
PD0555-C.g600	B
PD0555-C.g554	B
PD0555-C.g604	B
PD0555-C.g338	B
PD0555-C.g612	B
PD0555-C.g618	B
PD0555-C.g619	B
PD0555-C.g620	B
PD0555-C.g708	B
PD0555-C.g617	B
PD0555-C.g634	B
PD0555-C.g632	B
PD0555-C.g633	B
PD0555-C.g638	B
PD0555-C.g641	B
PD0555-C.g662	B
PD0555-C.g698	B
PD0555-C.g1	B
PD0555-C.g2	C
PD0555-C.g26	B
PD0555-C.g29	C
PD0555-C.g41	B
PD0555-C.g46	B
PD0561-C.g353	A
PD0561-C.g670	A
PD0561-C.g311	C
PD0561-C.g106	E
PD0561-C.g263	B
PD0561-C.g704	B
PD0561-C.g731	B
PD0561-C.g783	A
PD0561-C.g19	A
PD0561-C.g35	B
PD0561-C.g61	B
PD0561-C.g197	A
PD0561-C.g765	B
PD0561-C.g297	B
PD0561-C.g280	A
PD0561-C.g324	C
PD0561-C.g352	C
PD0561-C.g367	C
PD0561-C.g423	B
PD0561-C.g247	B
PD0561-C.g501	C
PD0561-C.g519	B
PD0561-C.g460	B
PD0561-C.g531	A
PD0561-C.g556	B
PD0561-C.g541	B
PD0561-C.g578	B
PD0561-C.g598	B
PD0561-C.g234	C
PD0561-C.g603	C
PD0561-C.g608	B
PD0561-C.g619	B
PD0561-C.g636	B
PM0086-C.g19	B
PM0086-C.g877	E
PM0086-C.g54	B
PM0086-C.g343	B
PM0086-C.g635	A
PM0086-C.g234	C
PM0086-C.g281	B
PM0086-C.g177	A
PM0086-C.g32	A
PM0086-C.g74	A
PM0086-C.g373	B
PM0086-C.g431	B
PM0086-C.g327	B
PM0086-C.g215	B
PM0086-C.g579	B
PM0086-C.g603	B
PM0086-C.g129	B
PM0086-C.g650	B
PM0086-C.g161	B
PM0086-C.g97	B
PM0086-C.g113	A
PM0086-C.g314	B
PM0086-C.g954	B
PM0086-C.g250	A
PM0086-C.g360	B
PM0086-C.g1023	A
PM0086-C.g570	B
PM0086-C.g1024	A
PM0086-C.g847	B
PM0086-C.g267	B
PM0086-C.g876	B
PM0086-C.g525	C
PM0086-C.g588	B
PM0086-C.g816	A
PM0086-C.g701	B
PM0086-C.g197	A
PM0086-C.g497	B
PM0086-C.g617	C
PM0086-C.g545	C
PM0086-C.g198	A
PM0086-C.g631	B
PM0086-C.g838	B
PM0086-C.g339	B
PM0086-C.g297	A
PM0087-C.g688	B
PM0087-C.g233	E
PM0087-C.g1136	A
PM0087-C.g60	B
PM0087-C.g88	C
PM0087-C.g109	B
PM0087-C.g149	A
PM0087-C.g33	C
PM0087-C.g187	B
PM0087-C.g548	A
PM0087-C.g267	B
PM0087-C.g232	C
PM0087-C.g288	C
PM0087-C.g325	B
PM0087-C.g354	B
PM0087-C.g451	B
PM0087-C.g421	B
PM0087-C.g503	B
PM0087-C.g518	B
PM0087-C.g547	A
PM0087-C.g577	C
PM0087-C.g1113	A
PM0087-C.g402	A
PM0087-C.g1086	A
PM0087-C.g254	B
PM0087-C.g369	B
PM0087-C.g562	B
PM0087-C.g463	B
PM0087-C.g619	B
PM0087-C.g531	B
PM0087-C.g170	B
PM0087-C.g970	B
PM0087-C.g672	B
PM0087-C.g727	C
PM0087-C.g400	B
PM0087-C.g339	C
PM0087-C.g781	B
PM0087-C.g489	C
PM0087-C.g840	A
PM0087-C.g838	A
PM0087-C.g550	A
PM0087-C.g866	A
PM0087-C.g792	A
PM0087-C.g995	B
PM0087-C.g308	C
PM0087-C.g806	B
PM0087-C.g1029	C
PM0087-C.g476	B
PM0087-C.g660	B
PM0090-C.g214	A
PM0090-C.g367	A
PM0090-C.g496	B
PM0090-C.g609	B
PM0090-C.g697	A
PM0090-C.g779	A
PM0090-C.g825	A
PM0049-C.g518	B
PM0049-C.g525	C
PM0049-C.g490	B
PM0049-C.g526	C
PM0049-C.g439	C
PM0049-C.g516	B
PM0049-C.g10	A
PM0049-C.g15	A
PM0049-C.g17	B
PM0049-C.g437	B
PM0049-C.g144	B
PM0049-C.g430	B
PM0051-C.g831	A
PM0051-C.g995	A
PM0051-C.g656	A
PM0051-C.g1311	A
PM0051-C.g1459	A
PM0051-C.g239	B
PM0051-C.g119	B
PM0051-C.g542	B
PM0051-C.g571	A
PM0051-C.g678	C
PM0051-C.g350	B
PM0051-C.g746	B
PM0051-C.g777	C
PM0051-C.g796	C
PM0051-C.g830	B
PM0051-C.g731	B
PM0051-C.g878	B
PM0051-C.g654	A
PM0051-C.g697	A
PM0051-C.g924	B
PM0051-C.g983	B
PM0051-C.g994	C
PM0051-C.g1063	B
PM0051-C.g1091	A
PM0051-C.g1103	C
PM0051-C.g1177	B
PM0051-C.g1190	B
PM0051-C.g1232	B
PM0051-C.g1206	C
PM0051-C.g1219	B
PM0051-C.g1008	B
PM0051-C.g1249	B
PM0051-C.g1265	B
PM0051-C.g1310	B
PM0051-C.g1323	B
PM0051-C.g1337	B
PM0051-C.g1353	B
PM0051-C.g1367	B
PM0051-C.g712	B
PM0051-C.g1384	B
PM0051-C.g1604	A
PM0051-C.g1739	A
PM0051-C.g1024	A
PM0051-C.g1433	B
PM0051-C.g1458	B
PM0051-C.g1415	B
PM0051-C.g1397	B
PM0051-C.g1546	B
PM0051-C.g1532	B
PM0051-C.g1486	B
PM0051-C.g1516	B
PM0051-C.g1576	B
PM0051-C.g1602	B
PM0051-C.g1629	B
PM0051-C.g1639	B
PM0051-C.g652	A
PM0051-C.g1652	B
PM0051-C.g593	A
PM0051-C.g1666	B
PM0051-C.g1696	B
PM0051-C.g1728	B
PM0051-C.g1878	B
PM0051-C.g1073	B
PM0051-C.g911	B
PM0051-C.g1156	C
PM0051-C.g1754	B
PM0051-C.g1768	A
PM0051-C.g943	C
PM0051-C.g1860	E
PM0051-C.g522	B
PM0051-C.g10	B
PM0051-C.g458	E
PM0051-C.g59	C
PM0051-C.g157	B
PM0051-C.g118	B
PM0051-C.g892	B
PM0051-C.g457	E
PM0051-C.g238	B
PM0051-C.g759	A
PM0051-C.g1588	B
PM0051-C.g1879	B
PM0051-C.g292	B
PM0051-C.g328	B
PM0051-C.g319	B
PM0051-C.g863	B
PM0051-C.g1282	C
PM0051-C.g1603	A
PM0051-C.g760	A
QG0249-C.g998	A
QG0249-C.g416	A
QG0250-C.g2632	A
QG0250-C.g2822	A
QG0250-C.g1678	A
QG0250-C.g3235	B
QG0250-C.g3467	A
QG0250-C.g3024	A
QG0250-C.g3906	A
QG0250-C.g219	A
QG0250-C.g2408	B
QG0250-C.g411	A
QG0250-C.g603	E
QG0250-C.g780	A
QG0250-C.g948	B
QG0250-C.g1121	B
QG0250-C.g1273	B
QG0250-C.g3682	B
QG0250-C.g1411	B
QG0250-C.g1551	B
QG0250-C.g1677	B
QG0250-C.g1798	C
QG0250-C.g2031	B
QG0250-C.g2150	B
QG0250-C.g2264	B
QG0250-C.g2341	A
QG0250-C.g2406	B
QG0250-C.g2382	B
QG0250-C.g2431	B
QG0250-C.g2451	B
QG0250-C.g2468	B
QG0250-C.g2570	C
QG0250-C.g2654	B
QG0250-C.g2631	B
QG0250-C.g2673	B
QG0250-C.g2690	B
QG0250-C.g2706	B
QG0250-C.g2728	B
QG0250-C.g2761	B
QG0250-C.g2742	B
QG0250-C.g2799	B
QG0250-C.g2779	C
QG0250-C.g2821	B
QG0250-C.g2842	B
QG0250-C.g2905	B
QG0250-C.g2884	B
QG0250-C.g2928	B
QG0250-C.g2941	B
QG0250-C.g3071	B
QG0250-C.g3023	B
QG0250-C.g3047	B
QG0250-C.g2958	B
QG0250-C.g2975	B
QG0250-C.g3087	B
QG0250-C.g3152	B
QG0250-C.g3127	B
QG0250-C.g2863	B
QG0250-C.g3190	B
QG0250-C.g3167	B
QG0250-C.g3280	B
QG0250-C.g3209	B
QG0250-C.g3234	B
QG0250-C.g3255	B
QG0250-C.g3329	B
QG0250-C.g3105	B
QG0250-C.g3349	B
QG0250-C.g3465	B
QG0250-C.g3579	C
QG0250-C.g2609	C
QG0250-C.g2361	B
QG0250-C.g3600	B
QG0250-C.g3905	C
QG0250-C.g3888	B
QG0252-C.g2316	A
QG0252-C.g1957	A
QG0252-C.g1474	A
QG0252-C.g2149	B
QG0252-C.g2701	B
QG0252-C.g3102	E
QG0252-C.g3293	B
QG0252-C.g2909	A
QG0252-C.g177	B
QG0252-C.g359	B
QG0252-C.g2509	E
QG0252-C.g693	A
QG0252-C.g830	B
QG0252-C.g1090	B
QG0252-C.g1222	B
QG0252-C.g1346	C
QG0252-C.g1591	B
QG0252-C.g963	B
QG0252-C.g1827	A
QG0252-C.g1853	B
QG0252-C.g1874	C
QG0252-C.g1895	B
QG0252-C.g1956	B
QG0252-C.g1995	B
QG0252-C.g2014	B
QG0252-C.g2031	A
QG0252-C.g2057	C
QE0424-C.g641	B
QE0424-C.g645	B
QE0424-C.g665	B
QE0424-C.g689	B
QE0424-C.g694	B
QE0424-C.g704	B
QE0424-C.g726	B
QE0424-C.g730	A
QE0424-C.g744	B
QE0424-C.g699	B
QE0424-C.g195	E
QE0424-C.g197	E
QE0424-C.g767	B
QE0424-C.g774	A
QE0424-C.g794	A
QE0424-C.g782	B
QE0424-C.g787	A
QE0424-C.g807	B
QE0424-C.g805	C
QE0424-C.g821	B
QE0424-C.g823	A
QE0424-C.g827	B
QE0424-C.g1	B
QE0424-C.g11	B
QE0424-C.g804	B
QE0424-C.g822	B
QE0424-C.g16	A
QE0424-C.g4	C
QE0424-C.g26	C
QE0424-C.g28	B
QE0424-C.g29	B
QE0424-C.g52	C
QE0426-C.g520	A
QE0426-C.g1067	A
QE0426-C.g37	B
QE0426-C.g82	A
QE0426-C.g95	A
QE0426-C.g1007	C
QE0426-C.g126	A
QE0426-C.g187	A
QE0426-C.g62	A
QE0426-C.g270	B
QE0426-C.g237	A
QE0426-C.g293	C
QE0426-C.g1050	A
QE0426-C.g188	C
QE0426-C.g385	B
QE0426-C.g337	C
QE0426-C.g349	B
QE0426-C.g529	A
QE0426-C.g759	B
QE0426-C.g546	C
QE0426-C.g323	B
QE0426-C.g594	B
QE0426-C.g635	A
QE0426-C.g304	C
QE0426-C.g351	B
QE0426-C.g722	A
QE0426-C.g436	B
QE0426-C.g771	B
QE0426-C.g803	B
QE0426-C.g498	A
QE0426-C.g656	B
QE0426-C.g421	B
QE0426-C.g860	B
QE0426-C.g467	B
QE0426-C.g839	B
QE0426-C.g219	A
QE0426-C.g112	A
QE0426-C.g869	B
QE0426-C.g352	B
QE0426-C.g612	C
QE0426-C.g991	B
QE0426-C.g1051	A
QE0426-C.g577	B
QE0426-C.g926	B
QE0426-C.g163	B
QE0426-C.g1045	C
QE0426-C.g450	B
QE0426-C.g201	B
QE0426-C.g925	C
QE0426-C.g745	B
QE0426-C.g519	B
QE0426-C.g1052	B
QE0426-C.g111	A
QE0426-C.g622	B
QE0426-C.g202	A
QE0426-C.g259	B
QE0426-C.g23	B
QE0426-C.g1047	B
QE0426-C.g218	A
QE0427-C.g554	A
QE0427-C.g698	A
QE0427-C.g932	A
QE0427-C.g1191	A
QE0427-C.g37	A
QE0427-C.g75	A
QE0427-C.g826	B
QE0427-C.g1140	A
QE0427-C.g93	B
SenT165.09.g4260	C
SenT165.09.g3849	B
SenT165.09.g15	B
SenT165.09.g4426	A
SenT170.08.g1291	A
SenT170.08.g697	A
SenT170.08.g109	B
SenT170.08.g269	B
SenT170.08.g290	B
SenT170.08.g232	B
SenT170.08.g359	A
SenT170.08.g351	C
SenT170.08.g377	A
SenT170.08.g473	C
SenT170.08.g439	B
SenT170.08.g416	B
SenT170.08.g484	B
SenT170.08.g517	B
SenT170.08.g534	B
SenT170.08.g550	B
SenT170.08.g500	C
SenT170.08.g584	B
SenT170.08.g535	B
SenT170.08.g332	B
SenT170.08.g617	B
SenT170.08.g602	B
SenT170.08.g631	C
SenT170.08.g740	B
SenT170.08.g802	B
SenT170.08.g818	B
SenT170.08.g311	B
SenT170.08.g848	C
SenT170.08.g1410	B
SenT170.08.g930	C
SenT170.08.g457	B
SenT170.08.g985	B
SenT170.08.g352	A
SenT170.08.g1079	B
SenT170.08.g569	C
SenT170.08.g1091	B
SenT170.08.g1007	A
SenT170.08.g536	A
SenT170.08.g849	B
SenT170.08.g850	B
SenT170.08.g650	B
SenT170.08.g833	B
SenT170.08.g728	B
SenT170.08.g1372	B
SenT170.08.g1407	B
SenT170.08.g1006	B
SenT170.08.g1468	E
SenT170.08.g1457	B
SenT170.08.g1130	B
SenT170.08.g1421	B
SenT179.08.g270	B
SenT179.08.g130	E
SenT179.08.g623	C
SenT179.08.g670	C
SenT179.08.g893	B
SenT179.08.g926	B
SenT179.08.g1024	B
SenT179.08.g794	B
SenT179.08.g1060	B
SenT179.08.g1112	B
SenT179.08.g1705	A
SenT179.08.g953	B
SenT179.08.g756	B
SenT179.08.g774	B
SenT179.08.g1186	B
SenT179.08.g1003	B
SenT179.08.g1202	B
SenT179.08.g910	B
SenT179.08.g1253	C
SenT179.08.g1239	B
SenT179.08.g875	B
SenT179.08.g1375	B
SenT179.08.g1675	B
SenT179.08.g1111	B
SenT179.08.g2182	B
SenT179.08.g1487	A
SenT179.08.g1220	B
SenT179.08.g818	B
SenT179.08.g1389	A
SenT179.08.g1586	C
SenT179.08.g1673	B
SenT179.08.g1636	B
SenT179.08.g1657	B
SenT179.08.g971	A
SenT179.08.g1674	B
SenT179.08.g1113	C
SenT179.08.g507	B
SenT179.08.g835	B
SenT179.08.g1337	B
SenT179.08.g1443	B
SenT179.08.g1984	B
SenT184.09.g329	E
SenT184.09.g980	B
SenT184.09.g1024	C
SenT184.09.g43	B
SenT184.09.g879	B
QG0296-C.g5597	B
QG0296-C.g6015	B
QG0296-C.g6014	A
QG0296-C.g6338	B
QG0297-C.g693	A
QG0297-C.g1079	B
QG0297-C.g1193	A
